,r1,r2,p1,p2,gesture
1683,21.0,47.0,-36.0,-34.0,0.0
1684,21.0,47.0,-36.0,-34.0,0.0
1685,21.0,47.0,-36.0,-35.0,0.0
1686,21.0,47.0,-36.0,-35.0,0.0
1687,21.0,47.0,-35.0,-34.0,0.0
1688,21.0,47.0,-35.0,-35.0,0.0
1689,21.0,47.0,-35.0,-34.0,0.0
1690,21.0,47.0,-35.0,-34.0,0.0
1691,21.0,47.0,-35.0,-34.0,0.0
1692,21.0,47.0,-35.0,-34.0,0.0
1693,21.0,47.0,-35.0,-34.0,0.0
1694,21.0,47.0,-35.0,-34.0,0.0
1695,21.0,47.0,-35.0,-35.0,0.0
1696,21.0,47.0,-35.0,-34.0,0.0
1697,21.0,47.0,-35.0,-35.0,0.0
1698,21.0,47.0,-35.0,-34.0,0.0
1699,21.0,47.0,-35.0,-34.0,0.0
1700,21.0,47.0,-35.0,-34.0,0.0
1701,21.0,47.0,-35.0,-34.0,0.0
1702,21.0,47.0,-35.0,-34.0,0.0
1703,21.0,47.0,-35.0,-34.0,0.0
1704,21.0,47.0,-35.0,-34.0,0.0
1705,21.0,47.0,-35.0,-34.0,0.0
1706,21.0,47.0,-35.0,-34.0,0.0
1707,21.0,47.0,-35.0,-34.0,0.0
1708,21.0,47.0,-35.0,-34.0,0.0
1709,21.0,46.0,-35.0,-34.0,0.0
1710,21.0,46.0,-35.0,-34.0,0.0
1711,21.0,46.0,-35.0,-34.0,0.0
1712,21.0,46.0,-35.0,-34.0,0.0
1713,21.0,46.0,-35.0,-34.0,0.0
1714,21.0,46.0,-35.0,-34.0,0.0
1715,21.0,46.0,-35.0,-34.0,0.0
1716,20.0,46.0,-35.0,-34.0,0.0
1717,20.0,46.0,-35.0,-34.0,0.0
1718,20.0,45.0,-35.0,-34.0,0.0
1719,20.0,45.0,-35.0,-34.0,0.0
1720,20.0,45.0,-35.0,-34.0,0.0
1721,20.0,44.0,-35.0,-34.0,0.0
1722,20.0,44.0,-35.0,-34.0,0.0
1723,20.0,43.0,-35.0,-34.0,0.0
1724,20.0,43.0,-35.0,-34.0,0.0
1725,20.0,43.0,-35.0,-34.0,0.0
1726,20.0,43.0,-35.0,-34.0,0.0
1727,20.0,43.0,-35.0,-34.0,0.0
1728,21.0,43.0,-35.0,-34.0,0.0
1729,21.0,43.0,-35.0,-33.0,0.0
1730,21.0,43.0,-35.0,-33.0,0.0
1731,21.0,43.0,-35.0,-33.0,0.0
1732,22.0,44.0,-34.0,-33.0,0.0
1733,22.0,44.0,-34.0,-33.0,0.0
1734,22.0,44.0,-34.0,-33.0,0.0
1735,22.0,44.0,-34.0,-33.0,0.0
1736,23.0,44.0,-34.0,-33.0,0.0
1737,23.0,44.0,-34.0,-33.0,0.0
1738,23.0,44.0,-34.0,-33.0,0.0
1739,23.0,44.0,-34.0,-33.0,0.0
1740,24.0,44.0,-34.0,-33.0,0.0
1741,24.0,44.0,-34.0,-33.0,0.0
1742,24.0,44.0,-34.0,-33.0,0.0
1743,24.0,44.0,-34.0,-33.0,0.0
1744,24.0,44.0,-34.0,-33.0,0.0
1745,24.0,44.0,-34.0,-33.0,0.0
1746,24.0,44.0,-34.0,-33.0,0.0
1747,24.0,44.0,-34.0,-33.0,0.0
1748,24.0,44.0,-34.0,-33.0,0.0
1749,25.0,44.0,-34.0,-33.0,0.0
1750,25.0,44.0,-34.0,-33.0,0.0
1751,25.0,44.0,-34.0,-33.0,0.0
1752,25.0,44.0,-34.0,-32.0,0.0
1753,25.0,44.0,-34.0,-32.0,0.0
1754,25.0,44.0,-34.0,-32.0,0.0
1755,25.0,44.0,-34.0,-32.0,0.0
1756,25.0,44.0,-34.0,-32.0,0.0
1757,25.0,44.0,-34.0,-32.0,0.0
1758,25.0,44.0,-34.0,-32.0,0.0
1759,25.0,44.0,-34.0,-32.0,0.0
1760,26.0,44.0,-34.0,-32.0,0.0
1761,26.0,44.0,-35.0,-32.0,0.0
1762,26.0,44.0,-35.0,-32.0,0.0
1763,26.0,44.0,-35.0,-32.0,0.0
1764,26.0,44.0,-35.0,-32.0,0.0
1765,26.0,45.0,-35.0,-32.0,0.0
1766,27.0,45.0,-35.0,-32.0,0.0
1767,27.0,45.0,-35.0,-32.0,0.0
1768,27.0,45.0,-35.0,-32.0,0.0
1769,27.0,45.0,-35.0,-32.0,0.0
1770,27.0,46.0,-36.0,-32.0,0.0
1771,28.0,46.0,-36.0,-31.0,0.0
1772,28.0,46.0,-36.0,-31.0,0.0
1773,28.0,47.0,-35.0,-30.0,0.0
1774,28.0,46.0,-35.0,-29.0,0.0
1775,28.0,45.0,-35.0,-29.0,0.0
1776,28.0,45.0,-34.0,-29.0,0.0
1777,28.0,46.0,-34.0,-30.0,0.0
1778,28.0,46.0,-34.0,-30.0,0.0
1779,28.0,47.0,-35.0,-30.0,0.0
1780,28.0,49.0,-35.0,-30.0,0.0
1781,29.0,51.0,-35.0,-30.0,0.0
1782,29.0,52.0,-35.0,-31.0,0.0
1783,29.0,52.0,-36.0,-31.0,0.0
1784,29.0,53.0,-37.0,-31.0,0.0
1785,29.0,54.0,-37.0,-30.0,0.0
1786,28.0,55.0,-37.0,-30.0,0.0
1787,28.0,55.0,-36.0,-29.0,0.0
1788,27.0,56.0,-36.0,-29.0,0.0
1789,27.0,57.0,-35.0,-28.0,0.0
1790,26.0,57.0,-34.0,-28.0,0.0
1791,26.0,57.0,-33.0,-28.0,0.0
1792,25.0,58.0,-32.0,-28.0,0.0
1793,25.0,58.0,-31.0,-28.0,0.0
1794,25.0,58.0,-31.0,-28.0,0.0
1795,24.0,58.0,-30.0,-27.0,0.0
1796,23.0,58.0,-29.0,-27.0,0.0
1797,23.0,58.0,-29.0,-27.0,0.0
1798,22.0,58.0,-28.0,-27.0,0.0
1799,22.0,58.0,-28.0,-27.0,0.0
1800,22.0,59.0,-27.0,-26.0,0.0
1801,22.0,59.0,-27.0,-26.0,0.0
1802,21.0,59.0,-27.0,-26.0,0.0
1803,21.0,59.0,-27.0,-26.0,0.0
1804,21.0,59.0,-27.0,-26.0,0.0
1805,21.0,59.0,-26.0,-26.0,0.0
1806,21.0,59.0,-26.0,-25.0,0.0
1807,20.0,59.0,-25.0,-25.0,0.0
1808,20.0,60.0,-25.0,-25.0,0.0
1809,20.0,59.0,-25.0,-25.0,0.0
1810,20.0,60.0,-24.0,-25.0,0.0
1811,20.0,60.0,-24.0,-25.0,0.0
1812,20.0,60.0,-23.0,-25.0,0.0
1813,20.0,60.0,-23.0,-25.0,0.0
1814,19.0,60.0,-23.0,-25.0,0.0
1815,19.0,60.0,-23.0,-24.0,0.0
1816,19.0,60.0,-22.0,-24.0,0.0
1817,19.0,60.0,-22.0,-24.0,0.0
1818,19.0,60.0,-21.0,-24.0,0.0
1819,19.0,60.0,-21.0,-24.0,0.0
1820,19.0,60.0,-20.0,-24.0,0.0
1821,19.0,60.0,-20.0,-24.0,0.0
1822,19.0,60.0,-20.0,-24.0,0.0
1823,19.0,60.0,-20.0,-24.0,0.0
1824,19.0,60.0,-19.0,-24.0,0.0
1825,19.0,60.0,-19.0,-24.0,0.0
1826,19.0,60.0,-18.0,-24.0,0.0
1827,19.0,60.0,-18.0,-24.0,0.0
1828,19.0,60.0,-18.0,-24.0,0.0
1829,19.0,60.0,-18.0,-24.0,0.0
1830,19.0,60.0,-18.0,-24.0,0.0
1831,19.0,60.0,-18.0,-24.0,0.0
1832,19.0,60.0,-17.0,-24.0,0.0
1833,20.0,61.0,-18.0,-26.0,0.0
1834,19.0,60.0,-17.0,-27.0,0.0
1835,19.0,60.0,-17.0,-26.0,0.0
1836,20.0,60.0,-17.0,-26.0,0.0
1837,20.0,60.0,-17.0,-26.0,0.0
1838,19.0,60.0,-17.0,-28.0,0.0
1839,19.0,59.0,-16.0,-29.0,0.0
1840,19.0,58.0,-16.0,-30.0,0.0
1841,19.0,58.0,-16.0,-30.0,0.0
1842,19.0,58.0,-16.0,-30.0,0.0
1843,19.0,57.0,-16.0,-31.0,0.0
1844,19.0,56.0,-15.0,-33.0,0.0
1845,19.0,54.0,-15.0,-34.0,0.0
1846,19.0,53.0,-15.0,-35.0,0.0
1847,19.0,52.0,-14.0,-35.0,0.0
1848,19.0,51.0,-14.0,-35.0,0.0
1849,19.0,51.0,-14.0,-34.0,0.0
1850,20.0,53.0,-13.0,-31.0,0.0
1851,20.0,55.0,-13.0,-27.0,0.0
1852,20.0,54.0,-12.0,-25.0,0.0
1853,20.0,54.0,-12.0,-22.0,0.0
1854,20.0,52.0,-11.0,-20.0,0.0
1855,20.0,51.0,-11.0,-18.0,0.0
1856,20.0,50.0,-11.0,-17.0,0.0
1857,19.0,50.0,-11.0,-16.0,0.0
1858,18.0,49.0,-12.0,-15.0,0.0
1859,17.0,48.0,-11.0,-16.0,0.0
1860,20.0,48.0,-7.0,-16.0,0.0
1861,20.0,46.0,-6.0,-15.0,0.0
1862,18.0,42.0,-5.0,-14.0,0.0
1863,14.0,36.0,-5.0,-14.0,0.0
1864,17.0,37.0,-7.0,-13.0,0.0
1865,24.0,44.0,-13.0,-11.0,0.0
1866,27.0,46.0,-13.0,-10.0,0.0
1867,23.0,46.0,-12.0,-12.0,0.0
1868,24.0,46.0,-18.0,-13.0,0.0
1869,20.0,42.0,-25.0,-16.0,0.0
1870,19.0,34.0,-28.0,-20.0,0.0
1871,21.0,32.0,-32.0,-18.0,0.0
1872,18.0,31.0,-35.0,-19.0,0.0
1873,19.0,31.0,-35.0,-22.0,0.0
1874,20.0,31.0,-34.0,-23.0,0.0
1875,20.0,31.0,-34.0,-22.0,0.0
1876,22.0,32.0,-36.0,-20.0,0.0
1877,23.0,31.0,-34.0,-19.0,0.0
1878,24.0,28.0,-32.0,-18.0,0.0
1879,22.0,26.0,-30.0,-18.0,0.0
1880,22.0,24.0,-29.0,-18.0,0.0
1881,21.0,16.0,-28.0,-21.0,0.0
1882,19.0,17.0,-26.0,-20.0,0.0
1883,22.0,19.0,-21.0,-18.0,0.0
1884,21.0,16.0,-14.0,-16.0,0.0
1885,25.0,18.0,-11.0,-13.0,0.0
1886,26.0,17.0,-8.0,-10.0,0.0
1887,27.0,16.0,-5.0,-7.0,0.0
1888,33.0,19.0,-6.0,-7.0,0.0
1889,39.0,26.0,-5.0,-3.0,0.0
1890,37.0,24.0,-3.0,0.0,0.0
1891,38.0,23.0,-5.0,0.0,0.0
1892,40.0,25.0,-3.0,1.0,0.0
1893,41.0,27.0,-3.0,2.0,0.0
1894,42.0,28.0,-4.0,2.0,0.0
1895,44.0,26.0,-5.0,2.0,0.0
1896,46.0,26.0,-5.0,2.0,0.0
1897,47.0,26.0,-4.0,3.0,0.0
1898,48.0,26.0,-2.0,3.0,0.0
1899,48.0,25.0,0.0,4.0,0.0
1900,51.0,29.0,1.0,4.0,0.0
1901,51.0,29.0,1.0,2.0,0.0
1902,52.0,29.0,2.0,2.0,0.0
1903,53.0,31.0,2.0,2.0,0.0
1904,51.0,25.0,2.0,0.0,0.0
1905,51.0,24.0,1.0,-1.0,0.0
1906,52.0,23.0,0.0,-2.0,0.0
1907,51.0,21.0,-1.0,-3.0,0.0
1908,52.0,21.0,-1.0,-3.0,0.0
1909,52.0,20.0,0.0,-3.0,0.0
1910,52.0,20.0,-1.0,-2.0,0.0
1911,54.0,19.0,1.0,-2.0,0.0
1912,54.0,19.0,1.0,-3.0,0.0
1913,56.0,20.0,1.0,-3.0,0.0
1914,56.0,19.0,0.0,-4.0,0.0
1915,55.0,18.0,-1.0,-5.0,0.0
1916,53.0,13.0,-3.0,-7.0,0.0
1917,52.0,11.0,-3.0,-8.0,0.0
1918,51.0,11.0,-3.0,-9.0,0.0
1919,47.0,7.0,-6.0,-9.0,0.0
1920,45.0,4.0,-8.0,-9.0,0.0
1921,47.0,6.0,-11.0,-8.0,0.0
1922,51.0,11.0,-11.0,-6.0,0.0
1923,56.0,15.0,-12.0,-6.0,0.0
1924,61.0,21.0,-11.0,-5.0,0.0
1925,64.0,24.0,-8.0,-5.0,0.0
1926,64.0,23.0,-6.0,-6.0,0.0
1927,65.0,23.0,-5.0,-7.0,0.0
1928,65.0,23.0,-3.0,-7.0,0.0
1929,64.0,22.0,-3.0,-7.0,0.0
1930,63.0,22.0,-3.0,-7.0,0.0
1931,64.0,24.0,-4.0,-9.0,0.0
1932,62.0,22.0,-5.0,-10.0,0.0
1933,61.0,21.0,-5.0,-11.0,0.0
1934,61.0,20.0,-5.0,-13.0,0.0
1935,62.0,22.0,-6.0,-14.0,0.0
1936,63.0,24.0,-7.0,-16.0,0.0
1937,61.0,22.0,-8.0,-15.0,0.0
1938,60.0,23.0,-10.0,-14.0,0.0
1939,60.0,24.0,-11.0,-13.0,0.0
1940,60.0,25.0,-11.0,-14.0,0.0
1941,59.0,24.0,-11.0,-14.0,0.0
1942,57.0,22.0,-11.0,-15.0,0.0
1943,56.0,20.0,-11.0,-15.0,0.0
1944,53.0,17.0,-10.0,-16.0,0.0
1945,50.0,11.0,-9.0,-18.0,0.0
1946,46.0,4.0,-8.0,-21.0,0.0
1947,43.0,0.0,-10.0,-23.0,0.0
1948,42.0,-1.0,-15.0,-24.0,0.0
1949,39.0,-2.0,-18.0,-24.0,0.0
1950,38.0,-3.0,-21.0,-25.0,0.0
1951,37.0,-3.0,-23.0,-25.0,0.0
1952,37.0,-3.0,-24.0,-26.0,0.0
1953,37.0,-3.0,-25.0,-27.0,0.0
1954,36.0,-4.0,-26.0,-28.0,0.0
1955,36.0,-4.0,-28.0,-28.0,0.0
1956,36.0,-4.0,-29.0,-29.0,0.0
1957,36.0,-4.0,-30.0,-29.0,0.0
1958,35.0,-4.0,-32.0,-30.0,0.0
1959,35.0,-4.0,-32.0,-30.0,0.0
1960,34.0,-4.0,-23.0,-32.0,0.0
1961,36.0,-4.0,-17.0,-31.0,0.0
1962,36.0,-5.0,-15.0,-31.0,0.0
1963,36.0,-6.0,-15.0,-31.0,0.0
1964,33.0,-6.0,-23.0,-31.0,0.0
1965,31.0,-7.0,-27.0,-32.0,0.0
1966,28.0,-7.0,-34.0,-35.0,0.0
1967,27.0,-6.0,-39.0,-37.0,0.0
1968,26.0,-5.0,-41.0,-38.0,0.0
1969,25.0,-5.0,-41.0,-38.0,0.0
1970,24.0,-6.0,-41.0,-39.0,0.0
1971,24.0,-5.0,-39.0,-40.0,0.0
1972,24.0,-5.0,-41.0,-40.0,0.0
1973,23.0,-5.0,-45.0,-40.0,0.0
1974,22.0,-5.0,-51.0,-40.0,0.0
1975,19.0,-6.0,-67.0,-42.0,0.0
1976,19.0,-6.0,-68.0,-43.0,0.0
1977,19.0,-6.0,-62.0,-43.0,0.0
1978,19.0,-5.0,-58.0,-44.0,0.0
1979,20.0,-4.0,-57.0,-44.0,0.0
1980,21.0,-3.0,-56.0,-45.0,0.0
1981,22.0,-3.0,-54.0,-46.0,0.0
1982,24.0,-2.0,-52.0,-46.0,0.0
1983,25.0,-2.0,-52.0,-46.0,0.0
1984,23.0,-2.0,-55.0,-44.0,0.0
1985,22.0,-3.0,-58.0,-43.0,0.0
1986,21.0,-3.0,-59.0,-43.0,0.0
1987,21.0,-3.0,-60.0,-44.0,0.0
1988,21.0,-3.0,-60.0,-44.0,0.0
1989,21.0,-3.0,-60.0,-44.0,0.0
1990,21.0,-3.0,-60.0,-44.0,0.0
1991,21.0,-3.0,-61.0,-44.0,0.0
1992,17.0,-3.0,-62.0,-45.0,0.0
1993,17.0,-3.0,-63.0,-45.0,0.0
1994,18.0,-3.0,-63.0,-45.0,0.0
1995,19.0,-3.0,-62.0,-45.0,0.0
1996,19.0,-4.0,-63.0,-45.0,0.0
1997,19.0,-4.0,-63.0,-46.0,0.0
1998,19.0,-4.0,-63.0,-46.0,0.0
1999,19.0,-4.0,-63.0,-46.0,0.0
2000,20.0,-4.0,-67.0,-46.0,0.0
2001,20.0,-4.0,-67.0,-46.0,0.0
2002,20.0,-4.0,-68.0,-46.0,0.0
2003,21.0,-4.0,-69.0,-47.0,0.0
2004,21.0,-5.0,-69.0,-48.0,0.0
2005,21.0,-6.0,-68.0,-48.0,0.0
2006,21.0,-6.0,-68.0,-48.0,0.0
2007,22.0,-6.0,-66.0,-49.0,0.0
2008,23.0,-6.0,-65.0,-50.0,0.0
2009,24.0,-6.0,-66.0,-50.0,0.0
2010,24.0,-6.0,-66.0,-52.0,0.0
2011,25.0,-5.0,-67.0,-52.0,0.0
2012,25.0,-5.0,-67.0,-53.0,0.0
2013,26.0,-4.0,-67.0,-54.0,0.0
2014,26.0,-4.0,-67.0,-54.0,0.0
2015,27.0,-4.0,-66.0,-54.0,0.0
2016,28.0,-3.0,-65.0,-54.0,0.0
2017,31.0,-3.0,-66.0,-54.0,0.0
2018,32.0,-4.0,-66.0,-54.0,0.0
2019,31.0,-4.0,-66.0,-54.0,0.0
2020,30.0,-5.0,-66.0,-54.0,0.0
2021,30.0,-5.0,-66.0,-53.0,0.0
2022,30.0,-6.0,-66.0,-54.0,0.0
2023,28.0,-5.0,-64.0,-54.0,0.0
2024,28.0,-5.0,-64.0,-55.0,0.0
2025,29.0,-4.0,-64.0,-55.0,0.0
2026,30.0,-4.0,-63.0,-55.0,0.0
2027,31.0,-5.0,-63.0,-54.0,0.0
2028,30.0,-6.0,-63.0,-54.0,0.0
2029,28.0,-6.0,-62.0,-54.0,0.0
2030,28.0,-5.0,-60.0,-55.0,0.0
2031,28.0,-5.0,-60.0,-55.0,0.0
2032,29.0,-4.0,-60.0,-55.0,0.0
2033,29.0,-4.0,-59.0,-55.0,0.0
2034,30.0,-3.0,-59.0,-55.0,0.0
2035,30.0,-3.0,-60.0,-54.0,0.0
2036,28.0,-2.0,-60.0,-49.0,0.0
2037,26.0,-2.0,-59.0,-50.0,0.0
2038,27.0,-2.0,-58.0,-50.0,0.0
2039,27.0,-3.0,-57.0,-51.0,0.0
2040,32.0,-4.0,-57.0,-49.0,0.0
2041,31.0,-5.0,-56.0,-49.0,0.0
2042,31.0,-5.0,-56.0,-50.0,0.0
2043,35.0,-4.0,-57.0,-51.0,0.0
2044,38.0,-4.0,-56.0,-53.0,0.0
2045,36.0,-5.0,-55.0,-51.0,0.0
2046,35.0,-6.0,-57.0,-50.0,0.0
2047,34.0,-7.0,-58.0,-50.0,0.0
2048,34.0,-8.0,-60.0,-50.0,0.0
2049,34.0,-9.0,-65.0,-50.0,0.0
2050,36.0,-13.0,-66.0,-49.0,0.0
2051,36.0,-14.0,-65.0,-47.0,0.0
2052,35.0,-13.0,-65.0,-47.0,0.0
2053,33.0,-6.0,-77.0,-47.0,0.0
2054,32.0,0.0,-78.0,-46.0,0.0
2055,31.0,-1.0,-74.0,-45.0,0.0
2056,31.0,-2.0,-72.0,-45.0,0.0
2057,31.0,-3.0,-68.0,-45.0,0.0
2058,31.0,-4.0,-64.0,-45.0,0.0
2059,33.0,-9.0,-60.0,-45.0,0.0
2060,33.0,-9.0,-58.0,-45.0,0.0
2061,34.0,-10.0,-56.0,-45.0,0.0
2062,34.0,-11.0,-54.0,-45.0,0.0
2063,34.0,-10.0,-52.0,-45.0,0.0
2064,32.0,-8.0,-49.0,-45.0,0.0
2065,32.0,-6.0,-46.0,-45.0,0.0
2066,32.0,-5.0,-41.0,-45.0,0.0
2067,33.0,-5.0,-31.0,-46.0,0.0
2068,34.0,-5.0,-23.0,-47.0,0.0
2069,36.0,-5.0,-17.0,-47.0,0.0
2070,37.0,-5.0,-15.0,-47.0,0.0
2071,37.0,-5.0,-8.0,-47.0,0.0
2072,37.0,-3.0,-2.0,-46.0,0.0
2073,39.0,-2.0,3.0,-44.0,0.0
2074,40.0,-2.0,5.0,-43.0,0.0
2075,40.0,-3.0,6.0,-42.0,0.0
2076,40.0,-3.0,7.0,-41.0,0.0
2077,39.0,-4.0,7.0,-41.0,0.0
2078,38.0,-4.0,6.0,-41.0,0.0
2079,37.0,-3.0,5.0,-38.0,0.0
2080,37.0,-2.0,3.0,-36.0,0.0
2081,36.0,-2.0,1.0,-35.0,0.0
2082,35.0,-1.0,-1.0,-34.0,0.0
2083,35.0,-1.0,-3.0,-34.0,0.0
2084,34.0,-1.0,-5.0,-33.0,0.0
2085,34.0,-1.0,-7.0,-32.0,0.0
2086,33.0,-1.0,-8.0,-31.0,0.0
2087,32.0,-2.0,-9.0,-31.0,0.0
2088,32.0,-3.0,-10.0,-33.0,0.0
2089,32.0,-5.0,-11.0,-37.0,0.0
2090,31.0,-5.0,-13.0,-40.0,0.0
2091,31.0,-6.0,-14.0,-42.0,0.0
2092,30.0,-5.0,-16.0,-45.0,0.0
2093,29.0,-5.0,-17.0,-48.0,0.0
2094,27.0,-3.0,-19.0,-52.0,0.0
2095,25.0,-1.0,-21.0,-55.0,0.0
2096,26.0,0.0,-23.0,-55.0,0.0
2097,25.0,1.0,-25.0,-57.0,0.0
2098,25.0,3.0,-30.0,-59.0,0.0
2099,23.0,4.0,-35.0,-61.0,0.0
2100,24.0,4.0,-40.0,-62.0,0.0
2101,24.0,4.0,-41.0,-63.0,0.0
2102,24.0,4.0,-41.0,-64.0,0.0
2103,23.0,3.0,-43.0,-65.0,0.0
2104,23.0,1.0,-44.0,-66.0,0.0
2105,22.0,-1.0,-43.0,-68.0,0.0
2106,22.0,-3.0,-40.0,-66.0,0.0
2107,23.0,-4.0,-36.0,-63.0,0.0
2108,23.0,-5.0,-36.0,-62.0,0.0
2109,23.0,-5.0,-37.0,-61.0,0.0
2110,23.0,-5.0,-37.0,-58.0,0.0
2111,23.0,-5.0,-38.0,-54.0,0.0
2112,23.0,-5.0,-38.0,-50.0,0.0
2113,24.0,-3.0,-39.0,-48.0,0.0
2114,24.0,-2.0,-40.0,-46.0,0.0
2115,24.0,-2.0,-40.0,-44.0,0.0
2116,25.0,-3.0,-39.0,-42.0,0.0
2117,26.0,-3.0,-37.0,-41.0,0.0
2118,26.0,-3.0,-37.0,-41.0,0.0
2119,25.0,-3.0,-37.0,-42.0,0.0
2120,25.0,-3.0,-38.0,-42.0,0.0
2121,25.0,-3.0,-38.0,-42.0,0.0
2122,25.0,-2.0,-38.0,-42.0,0.0
2123,25.0,-1.0,-39.0,-41.0,0.0
2124,23.0,-1.0,-40.0,-42.0,0.0
2125,22.0,-1.0,-43.0,-45.0,0.0
2126,21.0,-3.0,-47.0,-40.0,0.0
2127,22.0,-1.0,-52.0,-37.0,0.0
2128,21.0,-1.0,-54.0,-37.0,0.0
2129,21.0,1.0,-55.0,-35.0,0.0
2130,20.0,0.0,-58.0,-33.0,0.0
2131,20.0,0.0,-58.0,-32.0,0.0
2132,20.0,0.0,-56.0,-32.0,0.0
2133,21.0,0.0,-55.0,-33.0,0.0
2134,20.0,0.0,-55.0,-33.0,0.0
2135,20.0,2.0,-54.0,-35.0,0.0
2136,21.0,2.0,-55.0,-37.0,0.0
2137,21.0,3.0,-55.0,-38.0,0.0
2138,20.0,3.0,-56.0,-40.0,0.0
2139,21.0,4.0,-57.0,-42.0,0.0
2140,21.0,5.0,-58.0,-43.0,0.0
2141,22.0,5.0,-59.0,-43.0,0.0
2142,22.0,4.0,-60.0,-43.0,0.0
2143,21.0,3.0,-61.0,-43.0,0.0
2144,21.0,3.0,-62.0,-43.0,0.0
2145,21.0,3.0,-62.0,-44.0,0.0
2146,21.0,3.0,-62.0,-44.0,0.0
2147,21.0,2.0,-63.0,-44.0,0.0
2148,21.0,2.0,-63.0,-44.0,0.0
2149,21.0,2.0,-64.0,-44.0,0.0
2150,21.0,2.0,-64.0,-44.0,0.0
2151,21.0,2.0,-64.0,-44.0,0.0
2152,21.0,2.0,-65.0,-44.0,0.0
2153,21.0,2.0,-65.0,-44.0,0.0
2154,23.0,3.0,-63.0,-40.0,0.0
2155,23.0,4.0,-63.0,-37.0,0.0
2156,23.0,5.0,-63.0,-36.0,0.0
2157,23.0,5.0,-63.0,-35.0,0.0
2158,23.0,5.0,-64.0,-36.0,0.0
2159,23.0,5.0,-64.0,-36.0,0.0
2160,23.0,5.0,-64.0,-37.0,0.0
2161,23.0,6.0,-64.0,-37.0,0.0
2162,24.0,6.0,-64.0,-37.0,0.0
2163,24.0,6.0,-64.0,-38.0,0.0
2164,23.0,5.0,-65.0,-41.0,0.0
2165,23.0,5.0,-64.0,-42.0,0.0
2166,24.0,6.0,-64.0,-42.0,0.0
2167,24.0,7.0,-65.0,-40.0,0.0
2168,24.0,7.0,-66.0,-40.0,0.0
2169,24.0,7.0,-66.0,-40.0,0.0
2170,24.0,7.0,-66.0,-40.0,0.0
2171,25.0,7.0,-65.0,-40.0,0.0
2172,25.0,7.0,-65.0,-41.0,0.0
2173,25.0,7.0,-65.0,-41.0,0.0
2174,25.0,7.0,-65.0,-41.0,0.0
2175,25.0,7.0,-65.0,-41.0,0.0
2176,25.0,8.0,-65.0,-43.0,0.0
2177,25.0,8.0,-65.0,-43.0,0.0
2178,25.0,8.0,-65.0,-43.0,0.0
2179,25.0,7.0,-65.0,-43.0,0.0
2180,25.0,7.0,-65.0,-43.0,0.0
2181,25.0,7.0,-64.0,-44.0,0.0
2182,25.0,7.0,-64.0,-47.0,0.0
2183,25.0,8.0,-65.0,-48.0,0.0
2184,25.0,7.0,-64.0,-49.0,0.0
2185,25.0,7.0,-64.0,-50.0,0.0
2186,26.0,7.0,-64.0,-50.0,0.0
2187,26.0,6.0,-64.0,-51.0,0.0
2188,26.0,6.0,-64.0,-52.0,0.0
2189,26.0,5.0,-64.0,-54.0,0.0
2190,26.0,5.0,-64.0,-55.0,0.0
2191,26.0,4.0,-64.0,-57.0,0.0
2192,26.0,4.0,-64.0,-58.0,0.0
2193,26.0,2.0,-64.0,-59.0,0.0
2194,25.0,0.0,-64.0,-60.0,0.0
2195,25.0,-1.0,-64.0,-61.0,0.0
2196,25.0,-2.0,-63.0,-62.0,0.0
2197,25.0,-2.0,-63.0,-62.0,0.0
2198,26.0,-2.0,-63.0,-62.0,0.0
2199,26.0,-3.0,-63.0,-61.0,0.0
2200,26.0,-4.0,-62.0,-59.0,0.0
2201,27.0,-4.0,-62.0,-55.0,0.0
2202,27.0,-4.0,-61.0,-52.0,0.0
2203,27.0,-5.0,-59.0,-49.0,0.0
2204,28.0,-6.0,-60.0,-47.0,0.0
2205,28.0,-6.0,-60.0,-46.0,0.0
2206,28.0,-6.0,-60.0,-45.0,0.0
2207,28.0,-5.0,-61.0,-45.0,0.0
2208,28.0,-4.0,-62.0,-45.0,0.0
2209,28.0,-4.0,-62.0,-45.0,0.0
2210,28.0,-3.0,-62.0,-45.0,0.0
2211,28.0,-3.0,-62.0,-45.0,0.0
2212,28.0,-2.0,-62.0,-45.0,0.0
2213,28.0,-1.0,-62.0,-45.0,0.0
2214,29.0,-1.0,-62.0,-45.0,0.0
2215,29.0,-1.0,-62.0,-45.0,0.0
2216,29.0,-1.0,-62.0,-45.0,0.0
2217,29.0,0.0,-62.0,-45.0,0.0
2218,29.0,0.0,-62.0,-45.0,0.0
2219,29.0,1.0,-62.0,-45.0,0.0
2220,29.0,1.0,-62.0,-45.0,0.0
2221,29.0,1.0,-62.0,-45.0,0.0
2222,29.0,1.0,-63.0,-45.0,0.0
2223,29.0,2.0,-63.0,-45.0,0.0
2224,29.0,2.0,-63.0,-45.0,0.0
2225,29.0,2.0,-63.0,-45.0,0.0
2226,29.0,2.0,-63.0,-45.0,0.0
2227,29.0,2.0,-63.0,-45.0,0.0
2228,29.0,2.0,-63.0,-45.0,0.0
2229,29.0,2.0,-63.0,-45.0,0.0
2230,29.0,2.0,-63.0,-45.0,0.0
2231,29.0,2.0,-63.0,-45.0,0.0
2232,29.0,2.0,-64.0,-45.0,0.0
2233,29.0,2.0,-64.0,-45.0,0.0
2234,29.0,2.0,-64.0,-45.0,0.0
2235,29.0,2.0,-64.0,-46.0,0.0
